Year Quarter.no SMS.area Predator.no Size.model Predator.length.class Predator.length Predator.length.mean Predator.weight Predator.size Predator.available.food Diri.p Diri.sum.p Diri.like Prey.no  Prey.length.class Prey.length.mean Prey.weight Prey.size N.haul N.samples stomcon  stomcon.hat Residual L.N.bar Prey.avail Prey.avail.part Suit Stom.var obj.contrib stom.input stom.used.all stom.used.like stom.used.avail stom.used.prey 
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 3.93125 9.00936 -1.52267 0 0 -1 -1 9999 25 25 0.240948 0.436352 -0.195404 -1 2.19767e+006 2.19767e+006 2.19767 0.0245719 0 0.240948 1 1 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.174234 9.00936 -1.52267 18 9 53 0.00162 0.00126063 25 25 0.0900905 0.0193392 0.0707513 392833 97400.9 508.879 1.02758 0.00189474 0 0.00152395 1 1 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.174234 9.00936 -1.52267 18 10 63 0.00264 0.00209749 25 25 0 0 0 1.60233e+006 0 3453.56 1.02758 0 0 1e-006 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.174234 9.00936 -1.52267 18 11 73 0.00398 0.00323717 25 25 0 0 0 3.30809e+006 0 11004.2 1.02758 0 0 1e-006 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.174234 9.00936 -1.52267 18 12 87 0.00568 0.00542762 25 25 0 0 0 7.08008e+006 0 39488 1.02758 0 0 0.0502252 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.174234 9.00936 -1.52267 18 13 107 0.01029 0.00998422 25 25 0 0 0 4.18594e+006 0 42946.2 1.02758 0 0 0.0383394 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.395962 9.00936 -1.52267 19 11 73 0.00562 0.00336976 25 25 0.211146 0.04395 0.167196 961430 221352 6787.72 2.09511 0.00419792 0 0.00239591 1 1 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.395962 9.00936 -1.52267 19 12 87 0.0081 0.00553338 25 25 0 0 0 2.99453e+006 0 34715.7 2.09511 0 0 0.0434861 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.395962 9.00936 -1.52267 19 13 107 0.01491 0.00993161 25 25 0 0 0 3.6262e+006 0 75453.4 2.09511 0 0 0.123145 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.395962 9.00936 -1.52267 19 14 130 0.02455 0.0172208 25 25 0 0 0 2.89349e+006 0 104396 2.09511 0 0 0.0421189 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.292608 9.00936 -1.52267 22 10 66 0.00092 0.00136571 25 25 0.0382351 0.0324782 0.00575683 9.36004e+007 163575 15546.3 0.121616 0.0031394 0 0.0044907 1 1 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.292608 9.00936 -1.52267 22 11 77 0.00143 0.00227835 25 25 0 0 0 1.30454e+008 0 36146.7 0.121616 0 0 0.0119861 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 0.292608 9.00936 -1.52267 22 12 88 0.00208 0.00354939 25 25 0 0 0 2.59189e+008 0 111882 0.121616 0 0 0.0217582 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 9 53 0.00133 0.00152163 25 25 0.419581 0.467881 -0.0483002 2.92144e+006 2.35646e+006 8475 1.90649 0.0248736 0 0.00439934 1 1 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 10 63 0.0022 0.00256739 25 25 0 0 0 1.88278e+007 0 92156.7 1.90649 0 0 0.0476376 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 11 73 0.00337 0.00400991 25 25 0 0 0 5.44273e+007 0 416088 1.90649 0 0 0.0470433 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 12 87 0.00488 0.00681935 25 25 0 0 0 6.00641e+007 0 780895 1.90649 0 0 0.138826 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 13 107 0.00904 0.0127561 25 25 0 0 0 1.01426e+007 0 246661 1.90649 0 0 0.00590238 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 14 130 0.01497 0.0229952 25 25 0 0 0 4.90322e+006 0 214958 1.90649 0 0 0.0454049 1 0 1 1
1991 3 1 20 0 20 400 440 0.487878 0.487878 5.03646e+006 4.21531 9.00936 -1.52267 23 15 167 0.02774 0.0490726 25 25 0 0 0 6.38361e+006 0 597228 1.90649 0 0 0.130368 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.34981 6.20674 -5.34085 0 0 -1 -1 9999 18 18 0.0789623 0.37859 -0.299627 -1 1.92104e+006 1.92104e+006 1.92104 0.0326444 0 0.0789623 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.16371 6.20674 -5.34085 18 11 73 0.00398 0.00323717 18 18 0.0211138 0.0263762 -0.00526245 3.30809e+006 133838 11004.2 1.02758 0.0035634 0 0.00245802 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.16371 6.20674 -5.34085 18 12 87 0.00568 0.00542762 18 18 0 0 0 7.08008e+006 0 39488 1.02758 0 0 0.00603546 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.16371 6.20674 -5.34085 18 13 107 0.01029 0.00998422 18 18 0 0 0 4.18594e+006 0 42946.2 1.02758 0 0 1e-006 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.16371 6.20674 -5.34085 18 14 130 0.01672 0.0177171 18 18 0 0 0 2.21906e+006 0 40399.9 1.02758 0 0 0.0126193 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.134758 6.20674 -5.34085 19 12 87 0.0081 0.00553338 18 18 0.0401771 0.0217116 0.0184655 2.99453e+006 110169 34715.7 2.09511 0.00294727 0 0.00441046 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.134758 6.20674 -5.34085 19 13 107 0.01491 0.00993161 18 18 0 0 0 3.6262e+006 0 75453.4 2.09511 0 0 0.0357666 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.539197 6.20674 -5.34085 21 17 267 0.14464 0.190199 18 18 0.0782419 0.0868729 -0.00863103 5.42106e+006 440811 440811 0.427524 0.0110072 0 0.0782419 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 0.136854 6.20674 -5.34085 22 12 88 0.00208 0.00354939 18 18 0.0121445 0.0220492 -0.00990474 2.59189e+008 111882 111882 0.121616 0.00299207 0 0.0121445 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 9 53 0.00133 0.00152163 18 18 0.76936 0.4644 0.30496 2.92144e+006 2.35646e+006 8475 1.90649 0.0345139 0 0.00771548 1 1 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 10 63 0.0022 0.00256739 18 18 0 0 0 1.88278e+007 0 92156.7 1.90649 0 0 0.102744 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 11 73 0.00337 0.00400991 18 18 0 0 0 5.44273e+007 0 416088 1.90649 0 0 0.0697388 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 12 87 0.00488 0.00681935 18 18 0 0 0 6.00641e+007 0 780895 1.90649 0 0 0.0489604 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 13 107 0.00904 0.0127561 18 18 0 0 0 1.01426e+007 0 246661 1.90649 0 0 0.01709 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 14 130 0.01497 0.0229952 18 18 0 0 0 4.90322e+006 0 214958 1.90649 0 0 0.273581 1 0 1 1
1991 3 1 20 0 21 500 539 0.850306 0.850306 5.0742e+006 2.88241 6.20674 -5.34085 23 15 167 0.02774 0.0490726 18 18 0 0 0 6.38361e+006 0 597228 1.90649 0 0 0.24953 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.04067 2.60337 -0.121824 0 0 -1 -1 9999 9 9 0.0964317 0.39974 -0.303308 -1 1.71966e+006 1.71966e+006 1.71966 0.0665899 0 0.0964317 1 1 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.0329538 2.60337 -0.121824 18 9 53 0.00162 0.00126063 9 9 0.0300092 0.0126581 0.017351 392833 54454.7 508.879 1.02758 0.00346839 0 0.00998212 1 1 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.0329538 2.60337 -0.121824 18 10 63 0.00264 0.00209749 9 9 0 0 0 1.60233e+006 0 3453.56 1.02758 0 0 0.0050233 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.0329538 2.60337 -0.121824 18 11 73 0.00398 0.00323717 9 9 0 0 0 3.30809e+006 0 11004.2 1.02758 0 0 1e-006 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.0329538 2.60337 -0.121824 18 12 87 0.00568 0.00542762 9 9 0 0 0 7.08008e+006 0 39488 1.02758 0 0 0.0150027 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.108837 2.60337 -0.121824 19 13 107 0.01491 0.00993161 9 9 0.106714 0.0418064 0.0649078 3.6262e+006 179849 75453.4 2.09511 0.011117 0 0.066646 1 1 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 0.108837 2.60337 -0.121824 19 14 130 0.02455 0.0172208 9 9 0 0 0 2.89349e+006 0 104396 2.09511 0 0 0.0400682 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 10 63 0.0022 0.00256739 9 9 0.766845 0.545795 0.22105 1.88278e+007 2.34799e+006 92156.7 1.90649 0.0687975 0 0.00363719 1 1 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 11 73 0.00337 0.00400991 9 9 0 0 0 5.44273e+007 0 416088 1.90649 0 0 0.00538326 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 12 87 0.00488 0.00681935 9 9 0 0 0 6.00641e+007 0 780895 1.90649 0 0 0.0218339 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 13 107 0.00904 0.0127561 9 9 0 0 0 1.01426e+007 0 246661 1.90649 0 0 1e-006 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 14 130 0.01497 0.0229952 9 9 0 0 0 4.90322e+006 0 214958 1.90649 0 0 0.368792 1 0 1 1
1991 3 1 20 0 22 600 637 1.34331 1.34331 4.30196e+006 1.42091 2.60337 -0.121824 23 15 167 0.02774 0.0490726 9 9 0 0 0 6.38361e+006 0 597228 1.90649 0 0 0.367198 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.477802 1.40225 -0.848012 0 0 -1 -1 9999 6 6 0.00504646 0.340741 -0.335694 -1 1.56403e+006 1.56403e+006 1.56403 0.093511 0 0.00504646 1 1 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.0131198 1.40225 -0.848012 18 13 107 0.01029 0.00998422 6 6 0.0118276 0.00935626 0.0024713 4.18594e+006 42946.2 42946.2 1.02758 0.00385836 0 0.0118276 1 1 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.0336559 1.40225 -0.848012 19 12 87 0.0081 0.00553338 6 6 0.0474178 0.0240014 0.0234164 2.99453e+006 110169 34715.7 2.09511 0.00975144 0 0.00877519 1 1 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.0336559 1.40225 -0.848012 19 13 107 0.01491 0.00993161 6 6 0 0 0 3.6262e+006 0 75453.4 2.09511 0 0 0.0386426 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.188527 1.40225 -0.848012 21 16 217 0.07956 0.10021 6 6 0.328799 0.134447 0.194352 4.1154e+006 617124 176313 0.427524 0.0484425 0 0.0710823 1 1 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.188527 1.40225 -0.848012 21 17 267 0.14464 0.190199 6 6 0 0 0 5.42106e+006 0 440811 0.427524 0 0 0.257717 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.689141 1.40225 -0.848012 23 11 73 0.00337 0.00400991 6 6 0.606909 0.491455 0.115454 5.44273e+007 2.25583e+006 416088 1.90649 0.104039 0 0.00891549 1 1 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.689141 1.40225 -0.848012 23 12 87 0.00488 0.00681935 6 6 0 0 0 6.00641e+007 0 780895 1.90649 0 0 0.00595821 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.689141 1.40225 -0.848012 23 13 107 0.00904 0.0127561 6 6 0 0 0 1.01426e+007 0 246661 1.90649 0 0 1e-006 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.689141 1.40225 -0.848012 23 14 130 0.01497 0.0229952 6 6 0 0 0 4.90322e+006 0 214958 1.90649 0 0 0.233856 1 0 1 1
1991 3 1 20 0 23 700 735 1.98746 1.98746 4.5901e+006 0.689141 1.40225 -0.848012 23 15 167 0.02774 0.0490726 6 6 0 0 0 6.38361e+006 0 597228 1.90649 0 0 0.358179 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.858148 3.00374 -4.55808 0 0 -1 -1 9999 10 10 0.0436287 0.285693 -0.242064 -1 1.39863e+006 1.39863e+006 1.39863 0.0509704 0 0.0436287 1 1 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.0263503 3.00374 -4.55808 18 13 107 0.01029 0.00998422 10 10 0.00175579 0.00877249 -0.0070167 4.18594e+006 42946.2 42946.2 1.02758 0.00217185 0 0.00175579 1 1 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.135814 3.00374 -4.55808 19 11 73 0.00562 0.00336976 10 10 0.0149035 0.045215 -0.0303114 961430 221352 6787.72 2.09511 0.0107826 0 0.00201835 1 1 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.135814 3.00374 -4.55808 19 12 87 0.0081 0.00553338 10 10 0 0 0 2.99453e+006 0 34715.7 2.09511 0 0 0.00217677 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.135814 3.00374 -4.55808 19 13 107 0.01491 0.00993161 10 10 0 0 0 3.6262e+006 0 75453.4 2.09511 0 0 0.00650743 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.135814 3.00374 -4.55808 19 14 130 0.02455 0.0172208 10 10 0 0 0 2.89349e+006 0 104396 2.09511 0 0 0.00420099 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.542788 3.00374 -4.55808 21 15 165 0.03681 0.0429764 10 10 0.659526 0.180704 0.478822 5.58688e+006 884646 102650 0.427524 0.0369779 0 0.00806168 1 1 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.542788 3.00374 -4.55808 21 16 217 0.07956 0.10021 10 10 0 0 0 4.1154e+006 0 176313 0.427524 0 0 0.0704115 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.542788 3.00374 -4.55808 21 17 267 0.14464 0.190199 10 10 0 0 0 5.42106e+006 0 440811 0.427524 0 0 0.502264 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 0.542788 3.00374 -4.55808 21 18 317 0.23571 0.323289 10 10 0 0 0 1.19287e+006 0 164872 0.427524 0 0 0.0787892 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 10 63 0.0022 0.00256739 10 10 0.280186 0.479616 -0.19943 1.88278e+007 2.34799e+006 92156.7 1.90649 0.0623378 0 0.00108135 1 1 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 11 73 0.00337 0.00400991 10 10 0 0 0 5.44273e+007 0 416088 1.90649 0 0 0.00314458 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 12 87 0.00488 0.00681935 10 10 0 0 0 6.00641e+007 0 780895 1.90649 0 0 0.00364565 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 13 107 0.00904 0.0127561 10 10 0 0 0 1.01426e+007 0 246661 1.90649 0 0 0.00642969 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 14 130 0.01497 0.0229952 10 10 0 0 0 4.90322e+006 0 214958 1.90649 0 0 0.0977151 1 0 1 1
1991 3 1 20 0 24 800 870 3.15329 3.15329 4.89556e+006 1.44064 3.00374 -4.55808 23 15 167 0.02774 0.0490726 10 10 0 0 0 6.38361e+006 0 597228 1.90649 0 0 0.168169 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 42.5584 49 -16.1712 0 0 -1 -1 9999 50 50 0.950189 0.868538 0.0816512 -1 1e+006 1e+006 1 0.00228359 0 0.950189 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.43848 49 -16.1712 17 10 60 0.00246 0.00246365 50 50 0.0118245 0.0293568 -0.0175323 16870.8 33800.3 99.619 2.39677 0.0005699 0 3.432e-005 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.43848 49 -16.1712 17 11 70 0.00383 0.00382696 50 50 0 0 0 33724.6 0 309.334 2.39677 0 0 0.00017554 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.43848 49 -16.1712 17 12 86 0.00703 0.00689096 50 50 0 0 0 142510 0 2353.7 2.39677 0 0 0.00158871 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.43848 49 -16.1712 17 13 106 0.01243 0.0125235 50 50 0 0 0 283661 0 8514.34 2.39677 0 0 0.00555379 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.43848 49 -16.1712 17 14 120 0.01785 0.0178506 50 50 0 0 0 526444 0 22523.3 2.39677 0 0 0.00447217 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.41958 49 -16.1712 18 11 70 0.00286 0.00286076 50 50 0.0118062 0.028971 -0.0171648 201873 33356.1 301.987 0.522912 0.000562634 0 7.63e-005 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.41958 49 -16.1712 18 12 87 0.0054 0.00542762 50 50 0 0 0 519499 0 1474.42 0.522912 0 0 0.00099747 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.41958 49 -16.1712 18 13 106 0.00977 0.00971186 50 50 0 0 0 1.56971e+006 0 7971.69 0.522912 0 0 0.00544943 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.41958 49 -16.1712 18 14 120 0.014 0.0139958 50 50 0 0 0 3.22577e+006 0 23608 0.522912 0 0 0.00528305 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 0.635362 49 -16.1712 21 12 90 0.0066 0.0066025 50 50 0.00719161 0.0129666 -0.00577497 812574 14929.2 174.433 0.032513 0.000255969 0 5.268e-005 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 0.635362 49 -16.1712 21 13 106 0.01103 0.0109477 50 50 0 0 0 3.17143e+006 0 1128.85 0.032513 0 0 0.00052472 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 0.635362 49 -16.1712 21 14 128 0.02002 0.0196083 50 50 0 0 0 9.18017e+006 0 5852.56 0.032513 0 0 0.00280539 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 0.635362 49 -16.1712 21 15 166 0.04492 0.0437864 50 50 0 0 0 5.46026e+006 0 7773.36 0.032513 0 0 0.00380882 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.82277 49 -16.1712 23 11 70 0.00353 0.00353165 50 50 0.0117867 0.0371993 -0.0254126 2.33717e+006 42829.8 417.377 0.0505663 0.00071631 0 0.00011907 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.82277 49 -16.1712 23 12 87 0.00687 0.00681935 50 50 0 0 0 3.91111e+007 0 13486.7 0.0505663 0 0 0.00387504 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.82277 49 -16.1712 23 13 103 0.01148 0.0113668 50 50 0 0 0 4.31182e+007 0 24783.4 0.0505663 0 0 0.0070798 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.82277 49 -16.1712 23 14 120 0.01805 0.018048 50 50 0 0 0 4.53896e+006 0 4142.36 0.0505663 0 0 0.00071276 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.12544 49 -16.1712 24 10 60 0.00189 0.00188589 50 50 0.00720168 0.0229682 -0.0157665 3.00851e+007 26444.6 2758.93 0.0486265 0.000448813 0 0.00018575 1 1 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.12544 49 -16.1712 24 11 70 0.00304 0.00303674 50 50 0 0 0 3.43248e+007 0 5068.62 0.0486265 0 0 0.00034176 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.12544 49 -16.1712 24 12 86 0.00575 0.00573709 50 50 0 0 0 5.2133e+007 0 14543.8 0.0486265 0 0 0.00204592 1 0 1 1
1991 4 1 1 0 21 500 500 5 5 1.15136e+006 1.12544 49 -16.1712 24 13 100 0.00914 0.0091436 50 50 0 0 0 9.16129e+006 0 4073.31 0.0486265 0 0 0.00462825 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 0.222829 10.5774 -6.95017 0 0 -1 -1 9999 50 50 0.00015632 0.0210665 -0.0209101 -1 100000 100000 1 0.00178128 0 0.00015632 1 1 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.49128 10.5774 -6.95017 18 13 106 0.00977 0.00971186 50 50 0.149713 0.140987 0.00872631 1.56971e+006 669248 26884.6 1.76353 0.0104608 0 0.00365878 1 1 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.49128 10.5774 -6.95017 18 14 130 0.01802 0.0177171 50 50 0 0 0 3.22577e+006 0 100788 1.76353 0 0 0.0142219 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.49128 10.5774 -6.95017 18 15 169 0.03882 0.0383729 50 50 0 0 0 4.60185e+006 0 311415 1.76353 0 0 0.0502436 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.49128 10.5774 -6.95017 18 16 211 0.0744 0.073785 50 50 0 0 0 1.76881e+006 0 230161 1.76353 0 0 0.0815888 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.8911 10.5774 -6.95017 21 11 70 0.00304 0.00303674 50 50 0.276276 0.178786 0.0974895 161153 848677 1052.34 2.15034 0.0126817 0 0.00016243 1 1 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.8911 10.5774 -6.95017 21 12 86 0.0059 0.00573709 50 50 0 0 0 812574 0 10024.5 2.15034 0 0 0.00456866 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.8911 10.5774 -6.95017 21 13 106 0.01103 0.0109477 50 50 0 0 0 3.17143e+006 0 74659.6 2.15034 0 0 0.0330676 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.8911 10.5774 -6.95017 21 14 128 0.02 0.0196083 50 50 0 0 0 9.18017e+006 0 387077 2.15034 0 0 0.17892 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.8911 10.5774 -6.95017 21 15 150 0.03201 0.0320118 50 50 0 0 0 5.46026e+006 0 375864 2.15034 0 0 0.0595569 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 5.05189 10.5774 -6.95017 22 11 70 0.00095 0.00166034 50 50 0.19986 0.47761 -0.27775 6.56301e+007 2.26716e+006 105246 0.96584 0.0215504 0 0.0005128 1 1 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 5.05189 10.5774 -6.95017 22 12 87 0.00194 0.00341724 50 50 0 0 0 1.30768e+008 0 431600 0.96584 0 0 0.0263339 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 5.05189 10.5774 -6.95017 22 13 105 0.00346 0.00637998 50 50 0 0 0 1.07153e+008 0 660279 0.96584 0 0 0.0731147 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 5.05189 10.5774 -6.95017 22 14 124 0.00588 0.0110823 50 50 0 0 0 6.80036e+007 0 727893 0.96584 0 0 0.0660389 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 5.05189 10.5774 -6.95017 22 15 152 0.01131 0.0217867 50 50 0 0 0 1.62594e+007 0 342139 0.96584 0 0 0.03386 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.92034 10.5774 -6.95017 24 9 50 0.00107 0.00107353 50 50 0.373995 0.181551 0.192444 4.14253e+006 861800 5875.54 1.3212 0.0128344 0 0.00016693 1 1 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.92034 10.5774 -6.95017 24 10 60 0.00189 0.00188589 50 50 0 0 0 3.00851e+007 0 74961 1.3212 0 0 0.00213156 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.92034 10.5774 -6.95017 24 11 70 0.00304 0.00303674 50 50 0 0 0 3.43248e+007 0 137716 1.3212 0 0 0.00408263 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.92034 10.5774 -6.95017 24 12 86 0.00575 0.00573709 50 50 0 0 0 5.2133e+007 0 395160 1.3212 0 0 0.0235095 1 0 1 1
1991 4 1 2 0 21 500 500 5 5 4.74688e+006 1.92034 10.5774 -6.95017 24 13 106 0.01103 0.0109477 50 50 0 0 0 9.16129e+006 0 132510 1.3212 0 0 0.162353 1 0 1 1
