Year Quarter Species.n Age M1 M2 M F Z N N.bar C.hat C.obs west weca Yield Yield.core CWsum CWsum.core prop.landed prop.in propmat BIO SSB Lsea ration
2004 4 1 6 -1 -1 -1 -1 0 103192 103192 -1 -1 0.333634 -1 -1 -1 -1 69779 -1 -1 -1 34428.4 -1 317 0.305 
2004 4 1 7 -1 -1 -1 -1 0 38839 38839 -1 -1 0.524817 -1 -1 -1 -1 69779 -1 -1 -1 20383.4 -1 369 0.5 
2004 4 1 8 -1 -1 -1 -1 0 46308 46308 -1 -1 0.84873 -1 -1 -1 -1 69779 -1 -1 -1 39303 -1 431 0.827 
2004 4 1 9 -1 -1 -1 -1 0 13585 13585 -1 -1 1.5739 -1 -1 -1 -1 69779 -1 -1 -1 21381.4 -1 529 1.608 
2004 4 1 10 -1 -1 -1 -1 0 2815 2815 -1 -1 2.62106 -1 -1 -1 -1 69779 -1 -1 -1 7378.29 -1 626 2.775 
2004 4 1 11 -1 -1 -1 -1 0 417 417 -1 -1 4.22761 -1 -1 -1 -1 69779 -1 -1 -1 1762.91 -1 730 4.569 
2005 1 1 1 -1 -1 -1 -1 0 365253 365253 -1 -1 0.003469 -1 -1 -1 -1 56702 -1 -1 -1 1267.06 -1 50 0.001 
2005 1 1 2 -1 -1 -1 -1 0 1.11128e+06 1.11128e+06 -1 -1 0.019675 -1 -1 -1 -1 56702 -1 -1 -1 21864.5 -1 119 0.012 
2005 1 1 3 -1 -1 -1 -1 0 352521 352521 -1 -1 0.050873 -1 -1 -1 -1 56702 -1 -1 -1 17933.8 -1 168 0.037 
2005 1 1 4 -1 -1 -1 -1 0 337833 337833 -1 -1 0.112345 -1 -1 -1 -1 56702 -1 -1 -1 37953.8 -1 219 0.086 
2005 1 1 5 -1 -1 -1 -1 0 162228 162228 -1 -1 0.203316 -1 -1 -1 -1 56702 -1 -1 -1 32983.5 -1 269 0.168 
2005 1 1 6 -1 -1 -1 -1 0 122243 122243 -1 -1 0.331398 -1 -1 -1 -1 56702 -1 -1 -1 40511.1 -1 316 0.359 
2005 1 1 7 -1 -1 -1 -1 0 40410 40410 -1 -1 0.524295 -1 -1 -1 -1 56702 -1 -1 -1 21186.8 -1 369 0.594 
2005 1 1 8 -1 -1 -1 -1 0 46337 46337 -1 -1 0.846202 -1 -1 -1 -1 56702 -1 -1 -1 39210.5 -1 431 0.982 
2005 1 1 9 -1 -1 -1 -1 0 13125 13125 -1 -1 1.57451 -1 -1 -1 -1 56702 -1 -1 -1 20665.5 -1 529 1.909 
2005 1 1 10 -1 -1 -1 -1 0 2761 2761 -1 -1 2.62193 -1 -1 -1 -1 56702 -1 -1 -1 7239.14 -1 626 3.296 
2005 1 1 11 -1 -1 -1 -1 0 409 409 -1 -1 4.2241 -1 -1 -1 -1 56702 -1 -1 -1 1727.66 -1 730 5.426 
2005 2 1 1 -1 -1 -1 -1 0 112779 112779 -1 -1 0.003469 -1 -1 -1 -1 56702 -1 -1 -1 391.23 -1 50 0 
2005 2 1 2 -1 -1 -1 -1 0 632437 632437 -1 -1 0.021738 -1 -1 -1 -1 56702 -1 -1 -1 13747.9 -1 124 0.007 
2005 2 1 3 -1 -1 -1 -1 0 446851 446851 -1 -1 0.051659 -1 -1 -1 -1 56702 -1 -1 -1 23083.9 -1 169 0.02 
2005 2 1 4 -1 -1 -1 -1 0 344099 344099 -1 -1 0.109143 -1 -1 -1 -1 56702 -1 -1 -1 37556 -1 217 0.045 
2005 2 1 5 -1 -1 -1 -1 0 156905 156905 -1 -1 0.204443 -1 -1 -1 -1 56702 -1 -1 -1 32078.1 -1 269 0.09 
2005 2 1 6 -1 -1 -1 -1 0 141405 141405 -1 -1 0.332673 -1 -1 -1 -1 56702 -1 -1 -1 47041.6 -1 316 0.179 
2005 2 1 7 -1 -1 -1 -1 0 45628 45628 -1 -1 0.52337 -1 -1 -1 -1 56702 -1 -1 -1 23880.3 -1 369 0.297 
2005 2 1 8 -1 -1 -1 -1 0 48194 48194 -1 -1 0.843408 -1 -1 -1 -1 56702 -1 -1 -1 40647.2 -1 430 0.487 
2005 2 1 9 -1 -1 -1 -1 0 13121 13121 -1 -1 1.57397 -1 -1 -1 -1 56702 -1 -1 -1 20652 -1 529 0.955 
2005 2 1 10 -1 -1 -1 -1 0 2786 2786 -1 -1 2.62348 -1 -1 -1 -1 56702 -1 -1 -1 7309.03 -1 626 1.648 
2005 2 1 11 -1 -1 -1 -1 0 415 415 -1 -1 4.22086 -1 -1 -1 -1 56702 -1 -1 -1 1751.66 -1 730 2.713 
2005 3 1 1 -1 -1 -1 -1 0 3.73714e+06 3.73714e+06 -1 -1 0.003469 -1 -1 -1 -1 56702 -1 -1 -1 12964.1 -1 50 0 
2005 3 1 2 -1 -1 -1 -1 0 302784 302784 -1 -1 0.02263 -1 -1 -1 -1 56702 -1 -1 -1 6852 -1 126 0.008 
2005 3 1 3 -1 -1 -1 -1 0 356961 356961 -1 -1 0.052843 -1 -1 -1 -1 56702 -1 -1 -1 18862.9 -1 170 0.02 
2005 3 1 4 -1 -1 -1 -1 0 388471 388471 -1 -1 0.108795 -1 -1 -1 -1 56702 -1 -1 -1 42263.7 -1 217 0.045 
2005 3 1 5 -1 -1 -1 -1 0 151464 151464 -1 -1 0.204188 -1 -1 -1 -1 56702 -1 -1 -1 30927.1 -1 269 0.09 
2005 3 1 6 -1 -1 -1 -1 0 149173 149173 -1 -1 0.335349 -1 -1 -1 -1 56702 -1 -1 -1 50025 -1 317 0.105 
2005 3 1 7 -1 -1 -1 -1 0 53512 53512 -1 -1 0.523384 -1 -1 -1 -1 56702 -1 -1 -1 28007.3 -1 369 0.172 
2005 3 1 8 -1 -1 -1 -1 0 53572 53572 -1 -1 0.839184 -1 -1 -1 -1 56702 -1 -1 -1 44956.8 -1 429 0.28 
2005 3 1 9 -1 -1 -1 -1 0 13913 13913 -1 -1 1.57353 -1 -1 -1 -1 56702 -1 -1 -1 21892.5 -1 529 0.553 
2005 3 1 10 -1 -1 -1 -1 0 2985 2985 -1 -1 2.62579 -1 -1 -1 -1 56702 -1 -1 -1 7837.97 -1 627 0.959 
2005 3 1 11 -1 -1 -1 -1 0 453 453 -1 -1 4.22013 -1 -1 -1 -1 56702 -1 -1 -1 1911.72 -1 730 1.571 
2005 4 1 1 -1 -1 -1 -1 0 1.78466e+06 1.78466e+06 -1 -1 0.003469 -1 -1 -1 -1 56702 -1 -1 -1 6190.99 -1 50 0.001 
2005 4 1 2 -1 -1 -1 -1 0 1.07554e+06 1.07554e+06 -1 -1 0.015353 -1 -1 -1 -1 56702 -1 -1 -1 16512.8 -1 110 0.012 
2005 4 1 3 -1 -1 -1 -1 0 227537 227537 -1 -1 0.05347 -1 -1 -1 -1 56702 -1 -1 -1 12166.4 -1 171 0.049 
2005 4 1 4 -1 -1 -1 -1 0 362345 362345 -1 -1 0.111366 -1 -1 -1 -1 56702 -1 -1 -1 40352.9 -1 219 0.109 
2005 4 1 5 -1 -1 -1 -1 0 159367 159367 -1 -1 0.203663 -1 -1 -1 -1 56702 -1 -1 -1 32457.2 -1 269 0.213 
2005 4 1 6 -1 -1 -1 -1 0 148861 148861 -1 -1 0.336084 -1 -1 -1 -1 56702 -1 -1 -1 50029.8 -1 318 0.309 
2005 4 1 7 -1 -1 -1 -1 0 58159 58159 -1 -1 0.524108 -1 -1 -1 -1 56702 -1 -1 -1 30481.6 -1 369 0.5 
2005 4 1 8 -1 -1 -1 -1 0 58810 58810 -1 -1 0.835049 -1 -1 -1 -1 56702 -1 -1 -1 49109.2 -1 429 0.815 
2005 4 1 9 -1 -1 -1 -1 0 14086 14086 -1 -1 1.57112 -1 -1 -1 -1 56702 -1 -1 -1 22130.8 -1 529 1.608 
2005 4 1 10 -1 -1 -1 -1 0 2981 2981 -1 -1 2.62671 -1 -1 -1 -1 56702 -1 -1 -1 7830.22 -1 627 2.79 
2005 4 1 11 -1 -1 -1 -1 0 457 457 -1 -1 4.21928 -1 -1 -1 -1 56702 -1 -1 -1 1928.21 -1 730 4.569 
2006 1 1 1 -1 -1 -1 -1 0 455721 455721 -1 -1 0.003583 -1 -1 -1 -1 70175 -1 -1 -1 1632.85 -1 50 0.001 
2006 1 1 2 -1 -1 -1 -1 0 1.3458e+06 1.3458e+06 -1 -1 0.019789 -1 -1 -1 -1 70175 -1 -1 -1 26632 -1 119 0.012 
2006 1 1 3 -1 -1 -1 -1 0 370242 370242 -1 -1 0.050536 -1 -1 -1 -1 70175 -1 -1 -1 18710.5 -1 167 0.036 
2006 1 1 4 -1 -1 -1 -1 0 300138 300138 -1 -1 0.111824 -1 -1 -1 -1 70175 -1 -1 -1 33562.6 -1 219 0.086 
2006 1 1 5 -1 -1 -1 -1 0 158003 158003 -1 -1 0.201742 -1 -1 -1 -1 70175 -1 -1 -1 31875.8 -1 269 0.168 
2006 1 1 6 -1 -1 -1 -1 0 147984 147984 -1 -1 0.329648 -1 -1 -1 -1 70175 -1 -1 -1 48782.6 -1 317 0.363 
2006 1 1 7 -1 -1 -1 -1 0 57839 57839 -1 -1 0.513188 -1 -1 -1 -1 70175 -1 -1 -1 29682.3 -1 369 0.594 
2006 1 1 8 -1 -1 -1 -1 0 60629 60629 -1 -1 0.811465 -1 -1 -1 -1 70175 -1 -1 -1 49198.3 -1 429 0.968 
2006 1 1 9 -1 -1 -1 -1 0 13316 13316 -1 -1 1.51311 -1 -1 -1 -1 70175 -1 -1 -1 20148.5 -1 528 1.897 
2006 1 1 10 -1 -1 -1 -1 0 2665 2665 -1 -1 2.52334 -1 -1 -1 -1 70175 -1 -1 -1 6724.71 -1 627 3.313 
2006 1 1 11 -1 -1 -1 -1 0 402 402 -1 -1 4.03038 -1 -1 -1 -1 70175 -1 -1 -1 1620.21 -1 730 5.426 
2006 2 1 1 -1 -1 -1 -1 0 152289 152289 -1 -1 0.003583 -1 -1 -1 -1 70175 -1 -1 -1 545.651 -1 50 0 
2006 2 1 2 -1 -1 -1 -1 0 805986 805986 -1 -1 0.021776 -1 -1 -1 -1 70175 -1 -1 -1 17551.2 -1 123 0.007 
2006 2 1 3 -1 -1 -1 -1 0 499838 499838 -1 -1 0.051458 -1 -1 -1 -1 70175 -1 -1 -1 25720.7 -1 168 0.019 
2006 2 1 4 -1 -1 -1 -1 0 318777 318777 -1 -1 0.107608 -1 -1 -1 -1 70175 -1 -1 -1 34303 -1 216 0.044 
2006 2 1 5 -1 -1 -1 -1 0 141794 141794 -1 -1 0.202364 -1 -1 -1 -1 70175 -1 -1 -1 28694 -1 269 0.09 
2006 2 1 6 -1 -1 -1 -1 0 143991 143991 -1 -1 0.329865 -1 -1 -1 -1 70175 -1 -1 -1 47497.6 -1 317 0.181 
2006 2 1 7 -1 -1 -1 -1 0 55829 55829 -1 -1 0.513155 -1 -1 -1 -1 70175 -1 -1 -1 28648.9 -1 369 0.297 
2006 2 1 8 -1 -1 -1 -1 0 59624 59624 -1 -1 0.812374 -1 -1 -1 -1 70175 -1 -1 -1 48437 -1 429 0.484 
2006 2 1 9 -1 -1 -1 -1 0 12411 12411 -1 -1 1.50602 -1 -1 -1 -1 70175 -1 -1 -1 18691.2 -1 527 0.943 
2006 2 1 10 -1 -1 -1 -1 0 2284 2284 -1 -1 2.51957 -1 -1 -1 -1 70175 -1 -1 -1 5754.7 -1 626 1.648 
2006 2 1 11 -1 -1 -1 -1 0 332 332 -1 -1 4.02241 -1 -1 -1 -1 70175 -1 -1 -1 1335.44 -1 729 2.701 
2006 3 1 1 -1 -1 -1 -1 0 3.94277e+06 3.94277e+06 -1 -1 0.003583 -1 -1 -1 -1 70175 -1 -1 -1 14126.9 -1 50 0 
2006 3 1 2 -1 -1 -1 -1 0 411583 411583 -1 -1 0.022736 -1 -1 -1 -1 70175 -1 -1 -1 9357.75 -1 125 0.007 
2006 3 1 3 -1 -1 -1 -1 0 431966 431966 -1 -1 0.052664 -1 -1 -1 -1 70175 -1 -1 -1 22749.1 -1 170 0.02 
2006 3 1 4 -1 -1 -1 -1 0 387216 387216 -1 -1 0.106679 -1 -1 -1 -1 70175 -1 -1 -1 41307.8 -1 216 0.044 
2006 3 1 5 -1 -1 -1 -1 0 133222 133222 -1 -1 0.201831 -1 -1 -1 -1 70175 -1 -1 -1 26888.3 -1 269 0.09 
2006 3 1 6 -1 -1 -1 -1 0 138405 138405 -1 -1 0.33115 -1 -1 -1 -1 70175 -1 -1 -1 45832.8 -1 318 0.106 
2006 3 1 7 -1 -1 -1 -1 0 56206 56206 -1 -1 0.513215 -1 -1 -1 -1 70175 -1 -1 -1 28845.8 -1 369 0.172 
2006 3 1 8 -1 -1 -1 -1 0 61164 61164 -1 -1 0.814449 -1 -1 -1 -1 70175 -1 -1 -1 49815 -1 429 0.28 
2006 3 1 9 -1 -1 -1 -1 0 12802 12802 -1 -1 1.50165 -1 -1 -1 -1 70175 -1 -1 -1 19224.2 -1 527 0.546 
2006 3 1 10 -1 -1 -1 -1 0 2199 2199 -1 -1 2.5158 -1 -1 -1 -1 70175 -1 -1 -1 5532.25 -1 626 0.954 
2006 3 1 11 -1 -1 -1 -1 0 309 309 -1 -1 4.01578 -1 -1 -1 -1 70175 -1 -1 -1 1240.88 -1 729 1.564 
2006 4 1 1 -1 -1 -1 -1 0 1.88244e+06 1.88244e+06 -1 -1 0.003583 -1 -1 -1 -1 70175 -1 -1 -1 6744.78 -1 50 0.001 
2006 4 1 2 -1 -1 -1 -1 0 1.18471e+06 1.18471e+06 -1 -1 0.015937 -1 -1 -1 -1 70175 -1 -1 -1 18880.8 -1 110 0.012 
2006 4 1 3 -1 -1 -1 -1 0 297678 297678 -1 -1 0.053374 -1 -1 -1 -1 70175 -1 -1 -1 15888.3 -1 171 0.049 
2006 4 1 4 -1 -1 -1 -1 0 396152 396152 -1 -1 0.109088 -1 -1 -1 -1 70175 -1 -1 -1 43215.4 -1 218 0.108 
2006 4 1 5 -1 -1 -1 -1 0 144353 144353 -1 -1 0.200832 -1 -1 -1 -1 70175 -1 -1 -1 28990.7 -1 269 0.213 
2006 4 1 6 -1 -1 -1 -1 0 133362 133362 -1 -1 0.331245 -1 -1 -1 -1 70175 -1 -1 -1 44175.5 -1 318 0.309 
2006 4 1 7 -1 -1 -1 -1 0 56488 56488 -1 -1 0.513613 -1 -1 -1 -1 70175 -1 -1 -1 29013 -1 369 0.5 
2006 4 1 8 -1 -1 -1 -1 0 63809 63809 -1 -1 0.816632 -1 -1 -1 -1 70175 -1 -1 -1 52108.5 -1 430 0.821 
2006 4 1 9 -1 -1 -1 -1 0 13844 13844 -1 -1 1.50063 -1 -1 -1 -1 70175 -1 -1 -1 20774.7 -1 527 1.588 
2006 4 1 10 -1 -1 -1 -1 0 2283 2283 -1 -1 2.51206 -1 -1 -1 -1 70175 -1 -1 -1 5735.03 -1 626 2.775 
2006 4 1 11 -1 -1 -1 -1 0 310 310 -1 -1 4.00987 -1 -1 -1 -1 70175 -1 -1 -1 1243.06 -1 729 4.549 
2007 1 1 1 -1 -1 -1 -1 0 480628 480628 -1 -1 0.003583 -1 -1 -1 -1 54989 -1 -1 -1 1722.09 -1 50 0.001 
2007 1 1 2 -1 -1 -1 -1 0 1.44209e+06 1.44209e+06 -1 -1 0.019872 -1 -1 -1 -1 54989 -1 -1 -1 28657.2 -1 119 0.012 
2007 1 1 3 -1 -1 -1 -1 0 432782 432782 -1 -1 0.050821 -1 -1 -1 -1 54989 -1 -1 -1 21994.4 -1 168 0.037 
2007 1 1 4 -1 -1 -1 -1 0 355332 355332 -1 -1 0.110635 -1 -1 -1 -1 54989 -1 -1 -1 39312.2 -1 219 0.086 
2007 1 1 5 -1 -1 -1 -1 0 156512 156512 -1 -1 0.200975 -1 -1 -1 -1 54989 -1 -1 -1 31455 -1 269 0.168 
2007 1 1 6 -1 -1 -1 -1 0 133230 133230 -1 -1 0.329387 -1 -1 -1 -1 54989 -1 -1 -1 43884.2 -1 317 0.363 
2007 1 1 7 -1 -1 -1 -1 0 53877 53877 -1 -1 0.513833 -1 -1 -1 -1 54989 -1 -1 -1 27683.8 -1 369 0.594 
2007 1 1 8 -1 -1 -1 -1 0 62770 62770 -1 -1 0.818106 -1 -1 -1 -1 54989 -1 -1 -1 51352.5 -1 430 0.975 
2007 1 1 9 -1 -1 -1 -1 0 13886 13886 -1 -1 1.49969 -1 -1 -1 -1 54989 -1 -1 -1 20824.7 -1 527 1.886 
2007 1 1 10 -1 -1 -1 -1 0 2179 2179 -1 -1 2.50604 -1 -1 -1 -1 54989 -1 -1 -1 5460.66 -1 625 3.279 
2007 1 1 11 -1 -1 -1 -1 0 279 279 -1 -1 4.00048 -1 -1 -1 -1 54989 -1 -1 -1 1116.13 -1 728 5.378 
2007 2 1 1 -1 -1 -1 -1 0 158787 158787 -1 -1 0.003583 -1 -1 -1 -1 54989 -1 -1 -1 568.934 -1 50 0 
2007 2 1 2 -1 -1 -1 -1 0 854176 854176 -1 -1 0.021841 -1 -1 -1 -1 54989 -1 -1 -1 18656.1 -1 123 0.007 
2007 2 1 3 -1 -1 -1 -1 0 555011 555011 -1 -1 0.051608 -1 -1 -1 -1 54989 -1 -1 -1 28643 -1 169 0.02 
2007 2 1 4 -1 -1 -1 -1 0 380579 380579 -1 -1 0.107663 -1 -1 -1 -1 54989 -1 -1 -1 40974.3 -1 217 0.045 
2007 2 1 5 -1 -1 -1 -1 0 154420 154420 -1 -1 0.201642 -1 -1 -1 -1 54989 -1 -1 -1 31137.6 -1 269 0.09 
2007 2 1 6 -1 -1 -1 -1 0 137283 137283 -1 -1 0.328305 -1 -1 -1 -1 54989 -1 -1 -1 45070.7 -1 317 0.181 
2007 2 1 7 -1 -1 -1 -1 0 51183 51183 -1 -1 0.513431 -1 -1 -1 -1 54989 -1 -1 -1 26278.9 -1 369 0.297 
2007 2 1 8 -1 -1 -1 -1 0 59262 59262 -1 -1 0.819163 -1 -1 -1 -1 54989 -1 -1 -1 48545.2 -1 430 0.487 
2007 2 1 9 -1 -1 -1 -1 0 13256 13256 -1 -1 1.49885 -1 -1 -1 -1 54989 -1 -1 -1 19868.8 -1 527 0.943 
2007 2 1 10 -1 -1 -1 -1 0 1986 1986 -1 -1 2.49913 -1 -1 -1 -1 54989 -1 -1 -1 4963.28 -1 625 1.639 
2007 2 1 11 -1 -1 -1 -1 0 235 235 -1 -1 3.98769 -1 -1 -1 -1 54989 -1 -1 -1 937.108 -1 728 2.689 
2007 3 1 1 -1 -1 -1 -1 0 3.71798e+06 3.71798e+06 -1 -1 0.003583 -1 -1 -1 -1 54989 -1 -1 -1 13321.5 -1 50 0 
2007 3 1 2 -1 -1 -1 -1 0 431296 431296 -1 -1 0.022795 -1 -1 -1 -1 54989 -1 -1 -1 9831.39 -1 125 0.007 
2007 3 1 3 -1 -1 -1 -1 0 468176 468176 -1 -1 0.052761 -1 -1 -1 -1 54989 -1 -1 -1 24701.4 -1 170 0.02 
2007 3 1 4 -1 -1 -1 -1 0 447254 447254 -1 -1 0.107191 -1 -1 -1 -1 54989 -1 -1 -1 47941.6 -1 216 0.044 
2007 3 1 5 -1 -1 -1 -1 0 154259 154259 -1 -1 0.201385 -1 -1 -1 -1 54989 -1 -1 -1 31065.4 -1 269 0.09 
2007 3 1 6 -1 -1 -1 -1 0 141887 141887 -1 -1 0.329119 -1 -1 -1 -1 54989 -1 -1 -1 46697.7 -1 317 0.105 
2007 3 1 7 -1 -1 -1 -1 0 52648 52648 -1 -1 0.512974 -1 -1 -1 -1 54989 -1 -1 -1 27007.1 -1 369 0.172 
2007 3 1 8 -1 -1 -1 -1 0 59299 59299 -1 -1 0.819938 -1 -1 -1 -1 54989 -1 -1 -1 48621.5 -1 430 0.282 
2007 3 1 9 -1 -1 -1 -1 0 13650 13650 -1 -1 1.49995 -1 -1 -1 -1 54989 -1 -1 -1 20474.3 -1 527 0.546 
2007 3 1 10 -1 -1 -1 -1 0 2027 2027 -1 -1 2.49492 -1 -1 -1 -1 54989 -1 -1 -1 5057.2 -1 624 0.944 
2007 3 1 11 -1 -1 -1 -1 0 225 225 -1 -1 3.97527 -1 -1 -1 -1 54989 -1 -1 -1 894.435 -1 727 1.55 
2007 4 1 1 -1 -1 -1 -1 0 1.77468e+06 1.77468e+06 -1 -1 0.003583 -1 -1 -1 -1 54989 -1 -1 -1 6358.68 -1 50 0.001 
2007 4 1 2 -1 -1 -1 -1 0 1.1353e+06 1.1353e+06 -1 -1 0.016074 -1 -1 -1 -1 54989 -1 -1 -1 18248.9 -1 111 0.012 
2007 4 1 3 -1 -1 -1 -1 0 317177 317177 -1 -1 0.053458 -1 -1 -1 -1 54989 -1 -1 -1 16955.6 -1 171 0.049 
2007 4 1 4 -1 -1 -1 -1 0 444836 444836 -1 -1 0.10958 -1 -1 -1 -1 54989 -1 -1 -1 48745.1 -1 218 0.108 
2007 4 1 5 -1 -1 -1 -1 0 169757 169757 -1 -1 0.200806 -1 -1 -1 -1 54989 -1 -1 -1 34088.2 -1 269 0.213 
2007 4 1 6 -1 -1 -1 -1 0 146565 146565 -1 -1 0.32942 -1 -1 -1 -1 54989 -1 -1 -1 48281.4 -1 317 0.305 
2007 4 1 7 -1 -1 -1 -1 0 55966 55966 -1 -1 0.51303 -1 -1 -1 -1 54989 -1 -1 -1 28712.2 -1 369 0.5 
2007 4 1 8 -1 -1 -1 -1 0 62470 62470 -1 -1 0.81998 -1 -1 -1 -1 54989 -1 -1 -1 51224.2 -1 430 0.821 
2007 4 1 9 -1 -1 -1 -1 0 14873 14873 -1 -1 1.50279 -1 -1 -1 -1 54989 -1 -1 -1 22351 -1 527 1.588 
2007 4 1 10 -1 -1 -1 -1 0 2261 2261 -1 -1 2.49362 -1 -1 -1 -1 54989 -1 -1 -1 5638.06 -1 624 2.747 
2007 4 1 11 -1 -1 -1 -1 0 241 241 -1 -1 3.96432 -1 -1 -1 -1 54989 -1 -1 -1 955.4 -1 726 4.488 
2008 1 1 1 -1 -1 -1 -1 0 449339 449339 -1 -1 0.003583 -1 -1 -1 -1 45980 -1 -1 -1 1609.98 -1 50 0.001 
2008 1 1 2 -1 -1 -1 -1 0 1.36548e+06 1.36548e+06 -1 -1 0.019927 -1 -1 -1 -1 45980 -1 -1 -1 27209.9 -1 119 0.012 
2008 1 1 3 -1 -1 -1 -1 0 430607 430607 -1 -1 0.05099 -1 -1 -1 -1 45980 -1 -1 -1 21956.7 -1 168 0.037 
2008 1 1 4 -1 -1 -1 -1 0 388759 388759 -1 -1 0.111214 -1 -1 -1 -1 45980 -1 -1 -1 43235.4 -1 219 0.086 
2008 1 1 5 -1 -1 -1 -1 0 182819 182819 -1 -1 0.201186 -1 -1 -1 -1 45980 -1 -1 -1 36780.6 -1 269 0.168 
2008 1 1 6 -1 -1 -1 -1 0 155145 155145 -1 -1 0.328434 -1 -1 -1 -1 45980 -1 -1 -1 50954.9 -1 317 0.363 
2008 1 1 7 -1 -1 -1 -1 0 57733 57733 -1 -1 0.513123 -1 -1 -1 -1 45980 -1 -1 -1 29624.1 -1 369 0.594 
2008 1 1 8 -1 -1 -1 -1 0 64162 64162 -1 -1 0.818867 -1 -1 -1 -1 45980 -1 -1 -1 52540.1 -1 430 0.975 
2008 1 1 9 -1 -1 -1 -1 0 15302 15302 -1 -1 1.50477 -1 -1 -1 -1 45980 -1 -1 -1 23026 -1 527 1.886 
2008 1 1 10 -1 -1 -1 -1 0 2366 2366 -1 -1 2.49239 -1 -1 -1 -1 45980 -1 -1 -1 5896.99 -1 624 3.262 
2008 1 1 11 -1 -1 -1 -1 0 242 242 -1 -1 3.95181 -1 -1 -1 -1 45980 -1 -1 -1 956.339 -1 726 5.33 
2008 2 1 1 -1 -1 -1 -1 0 141760 141760 -1 -1 0.003583 -1 -1 -1 -1 45980 -1 -1 -1 507.926 -1 50 0 
2008 2 1 2 -1 -1 -1 -1 0 786593 786593 -1 -1 0.021957 -1 -1 -1 -1 45980 -1 -1 -1 17271.2 -1 124 0.007 
2008 2 1 3 -1 -1 -1 -1 0 544692 544692 -1 -1 0.051769 -1 -1 -1 -1 45980 -1 -1 -1 28198.2 -1 169 0.02 
2008 2 1 4 -1 -1 -1 -1 0 406678 406678 -1 -1 0.108244 -1 -1 -1 -1 45980 -1 -1 -1 44020.5 -1 217 0.045 
2008 2 1 5 -1 -1 -1 -1 0 177467 177467 -1 -1 0.201941 -1 -1 -1 -1 45980 -1 -1 -1 35837.9 -1 269 0.09 
2008 2 1 6 -1 -1 -1 -1 0 164638 164638 -1 -1 0.328447 -1 -1 -1 -1 45980 -1 -1 -1 54074.9 -1 317 0.181 
2008 2 1 7 -1 -1 -1 -1 0 59430 59430 -1 -1 0.512838 -1 -1 -1 -1 45980 -1 -1 -1 30478 -1 369 0.297 
2008 2 1 8 -1 -1 -1 -1 0 64489 64489 -1 -1 0.817438 -1 -1 -1 -1 45980 -1 -1 -1 52715.8 -1 430 0.487 
2008 2 1 9 -1 -1 -1 -1 0 15026 15026 -1 -1 1.50512 -1 -1 -1 -1 45980 -1 -1 -1 22616 -1 527 0.943 
2008 2 1 10 -1 -1 -1 -1 0 2336 2336 -1 -1 2.49132 -1 -1 -1 -1 45980 -1 -1 -1 5819.72 -1 624 1.631 
2008 2 1 11 -1 -1 -1 -1 0 230 230 -1 -1 3.93876 -1 -1 -1 -1 45980 -1 -1 -1 905.914 -1 725 2.653 
2008 3 1 1 -1 -1 -1 -1 0 3.89347e+06 3.89347e+06 -1 -1 0.003583 -1 -1 -1 -1 45980 -1 -1 -1 13950.3 -1 50 0 
2008 3 1 2 -1 -1 -1 -1 0 383377 383377 -1 -1 0.022879 -1 -1 -1 -1 45980 -1 -1 -1 8771.28 -1 126 0.008 
2008 3 1 3 -1 -1 -1 -1 0 442101 442101 -1 -1 0.052926 -1 -1 -1 -1 45980 -1 -1 -1 23398.6 -1 170 0.02 
2008 3 1 4 -1 -1 -1 -1 0 464398 464398 -1 -1 0.107949 -1 -1 -1 -1 45980 -1 -1 -1 50131.3 -1 217 0.045 
2008 3 1 5 -1 -1 -1 -1 0 174296 174296 -1 -1 0.201645 -1 -1 -1 -1 45980 -1 -1 -1 35145.9 -1 269 0.09 
2008 3 1 6 -1 -1 -1 -1 0 169168 169168 -1 -1 0.329858 -1 -1 -1 -1 45980 -1 -1 -1 55801.4 -1 317 0.105 
2008 3 1 7 -1 -1 -1 -1 0 63781 63781 -1 -1 0.512735 -1 -1 -1 -1 45980 -1 -1 -1 32702.8 -1 369 0.172 
2008 3 1 8 -1 -1 -1 -1 0 67932 67932 -1 -1 0.816579 -1 -1 -1 -1 45980 -1 -1 -1 55471.8 -1 429 0.28 
2008 3 1 9 -1 -1 -1 -1 0 15633 15633 -1 -1 1.5053 -1 -1 -1 -1 45980 -1 -1 -1 23532.3 -1 527 0.546 
2008 3 1 10 -1 -1 -1 -1 0 2457 2457 -1 -1 2.49177 -1 -1 -1 -1 45980 -1 -1 -1 6122.29 -1 624 0.944 
2008 3 1 11 -1 -1 -1 -1 0 238 238 -1 -1 3.92873 -1 -1 -1 -1 45980 -1 -1 -1 935.038 -1 725 1.536 
2008 4 1 1 -1 -1 -1 -1 0 1.85883e+06 1.85883e+06 -1 -1 0.003583 -1 -1 -1 -1 45980 -1 -1 -1 6660.19 -1 50 0.001 
2008 4 1 2 -1 -1 -1 -1 0 1.15306e+06 1.15306e+06 -1 -1 0.015834 -1 -1 -1 -1 45980 -1 -1 -1 18257.5 -1 110 0.012 
2008 4 1 3 -1 -1 -1 -1 0 287930 287930 -1 -1 0.053581 -1 -1 -1 -1 45980 -1 -1 -1 15427.6 -1 171 0.049 
2008 4 1 4 -1 -1 -1 -1 0 442819 442819 -1 -1 0.110437 -1 -1 -1 -1 45980 -1 -1 -1 48903.6 -1 218 0.108 
